submission_id,respondent_id,submitted_at,loan_id,nps_score,nps_reason,improvement_suggestion,device_quality_happy,service_support_happy,payment_delay,support_difficulty,support_challenge_details,battery_issues,used_moapp,preferred_channel,phone_locked_on_time_payment,other_feedback,nps_category,year,month
b5DMe5Z,L8Wg8l,11/5/2025 16:51,recunWKNeihWkfvvx,10,The services are top notch.,You can consider 24/7 customer service.,,,,,,,,,,,Promoter,2025,2025-11
QKXqR0k,BzK5xae,11/5/2025 16:53,recXhjc1fmLZz0L16,10,Mophones services are so wonderful.,Everything is just fine.nothing else.,,,,,,,,,,,Promoter,2025,2025-11
kdp4Ndr,RGdlDjv,11/5/2025 16:54,reclSBGvZUfVMkxQ9,0,,,,,,,,,,,,,Detractor,2025,2025-11
7ReYKG6,WOrd8KQ,11/5/2025 16:55,recwgLSTUTsTnsF8U,2,Since i joined like two weeks ago...i think it's too early to recomend,Customer relation,,,,,,,,,,,Detractor,2025,2025-11
lb5jr6o,ODlyG0g,11/5/2025 17:00,recRc8jwAxMLmQAAI,10,,,,,,,,,,,,,Promoter,2025,2025-11
KYg41P7,kd9xEKM,11/5/2025 17:03,rectq2wT2hVyixSj3,4,The size of battery inaisha moto haraka,Communication,,,,,,,,,,,Detractor,2025,2025-11
QKXq5Xg,QK2y8rX,11/5/2025 17:08,recDdbhOjuYp7MmQ3,1,I had a problem with my device and when i returned it was treated as payment default,Be honest,,,,,,,,,,,Detractor,2025,2025-11
GxgVzvZ,jjlBVR,11/5/2025 17:10,recUV18BlMMZEqNtU,10,Good phones,Lower the prices,,,,,,,,,,,Promoter,2025,2025-11
A70Ylpz,obDQyOM,11/5/2025 17:16,rec8yTSncl4rpfhwG,2,You denied me chance to get another device from you after returning my second device due to dissatisfaction,Just check on that maybe.,,,,,,,,,,,Detractor,2025,2025-11
zxOAeqg,xXjBd75,11/5/2025 17:25,recw4pX0JdHzlEvkS,2,The phone sometimes very hot,Not honest,,,,,,,,,,,Detractor,2025,2025-11
0QlYLXP,1qarrQ,11/5/2025 17:33,recedmVkVaMyQdQ6d,8,Reliable,Locking,,,,,,,,,,,Passive,2025,2025-11
kdp4WYM,2EXEMJM,11/5/2025 17:35,recvbAURXicBHqzg4,5,The rates are too high compared to other companies eg daily payments weekly payments and monthly even deposit,"Payments
  deposit 
 Weekly payment to be lowered by 50%",,,,,,,,,,,Detractor,2025,2025-11
Y5gbrLv,jjlao9,11/5/2025 17:37,recGnwz5EB7wg90YP,7,It loads so much when already paid in which it takes alot of time to refresh,Refreshing mo app when already payment are made,,,,,,,,,,,Passive,2025,2025-11
zxOAZq8,9qX516Y,11/5/2025 17:38,rec1CjR86jpvdwu27,3,"Because, if you fail paying your phone for one week and then you pay in the next week, then you have to pay all the 2 weeks,for your device to be unlocked. And if you fail to pay for a month then automatically you are in crb.",Allow customers to pay when they have money. Because not that they don't want to pay its because of the hardship they are going through.Or to make it easier Allow them to pay if its a weekly basis then if they fail in the previous week and pay in the next week then unlock their phones,,,,,,,,,,,Detractor,2025,2025-11
9qaYElQ,Ek5Y072,11/5/2025 17:41,recFLcPX8qCloWl7o,10,"Friendly customer service, fast services.",Nothing at the moment,,,,,,,,,,,Promoter,2025,2025-11
EkgGbqq,RGdlRRP,11/5/2025 17:43,recN6mkgCbVG9K5VW,4,,,,,,,,,,,,,Detractor,2025,2025-11
5BQYGXv,b5qP572,11/5/2025 17:44,recC6ROo8olDK25hP,5,Average and trusted,Reduce alot of restrictions and share with clients' expectations without any limitations.For example when I decided to have another phone which I was to bought it within 3months you denied my request and I appreciate for your services and even the refunded back my deposits.Thanks alot.,,,,,,,,,,,Detractor,2025,2025-11
yPGbqjB,5B45Lro,11/5/2025 17:48,recM2sBKC7jGkyAyk,7,"Good delivery 
 The correct device ordered is delivered","Have clear delivery time
 Atleast give free cover or screen protector",,,,,,,,,,,Passive,2025,2025-11
9qaY6YG,eqDP29o,11/5/2025 17:53,recUtCJ4CtiGBB7sT,4,"I don't like the quality of the phone, it's not worth the money overtime",Value for money,,,,,,,,,,,Detractor,2025,2025-11
zxOA0ga,44BdvoB,11/5/2025 17:54,recqUihfi3VrYbB0Q,10,They have good products,Give more options of payment,,,,,,,,,,,Promoter,2025,2025-11
KYg489M,eqDP7Rl,11/5/2025 17:59,recVwPnVYh3TNbcFW,10,It's a more convenient in networking,By reaching customers,,,,,,,,,,,Promoter,2025,2025-11
rjpQ2zL,WOrdMNv,11/5/2025 18:00,recnsf1eochRVZ9jy,0,"I felt conned. I ordered a phone,delivered but after two days it failed to charge. When I took it back to the office,I was not given another phone but told there was no refund.",Learn to act when your gadgets fails clients,,,,,,,,,,,Detractor,2025,2025-11
b5DMKj6,eqDP7Rl,11/5/2025 18:00,recVwPnVYh3TNbcFW,10,They just sell A new manufacturer product not repaired ones,Exchanging products when needed,,,,,,,,,,,Promoter,2025,2025-11
aQy1KxB,NaXB6W,11/5/2025 18:01,recMX99qTWChdRLvd,7,,Note that,,,,,,,,,,,Passive,2025,2025-11
japr5y4,aQeoDK9,11/5/2025 18:01,reckYFCj3uz2yEEnu,5,"Virus, hugging",the virus can't operate it more than 1mint,,,,,,,,,,,Detractor,2025,2025-11
zxOA1lg,ODlyj0k,11/5/2025 18:14,recsYmT1liOZG6BVr,10,,,,,,,,,,,,,Promoter,2025,2025-11
1AxYRbM,1Ak5GEM,11/5/2025 18:23,recOjdBcktU5vdq6d,8,,,,,,,,,,,,,Passive,2025,2025-11
PdgNPp0,4eJKe5,11/5/2025 18:27,rec6LOsJNS7GxmqFY,1,Zero response,Keep your word,,,,,,,,,,,Detractor,2025,2025-11
ZjgAWjy,gDerYNd,11/5/2025 18:33,rec97680LQW9Mtj7Y,0,I was served poorly by the worker of mophones,Proper service to the costumers,,,,,,,,,,,Detractor,2025,2025-11
dWpopyz,LZzyaVG,11/5/2025 18:42,recVOsaavBgVREJSi,0,TOO HIGH INTEREST RATE,Reduce ypur interests,,,,,,,,,,,Detractor,2025,2025-11
0QlYl5y,Y5RyJJ5,11/5/2025 18:45,recr7rJlWUuCFDQ0Z,6,Your customer service has deteroriated too,improve on the time taken to unlock the phone once it's locked..you take too long..2nd..improve on how you give your grace periods..i requested for a 3 day grace period but unfortu'ately the phone was locked on the 2nd day,,,,,,,,,,,Detractor,2025,2025-11
VLdayrv,VLjy48N,11/5/2025 18:48,recsh0TBrdpJGxI2l,7,Because there are some places to work out,You can come up with daily payments system not weekly,,,,,,,,,,,Passive,2025,2025-11
2EZYzDD,zkMejR,11/5/2025 19:03,recxgzlKpMPh9k450,0,Very poor customer care services,Train your staff on quality customer care services,,,,,,,,,,,Detractor,2025,2025-11
44qYYDY,eqDPzb0,11/5/2025 19:13,reccWjlqE5JSl0UeG,10,Very good customer service experience,"Take the client through all the processes i.e the that entails client to understand not only the repayment plan,let the client be informed of the merits too,like I was proud to hear of the discount when you pay the phone on time and when you acquire another one you get a discount, etc,also the warrant terms,I liked it.",,,,,,,,,,,Promoter,2025,2025-11
KYg4rjD,ZqEEE5,11/5/2025 19:20,recW6Qah0HUMb4fMm,10,,,,,,,,,,,,,Promoter,2025,2025-11
GxgVPZj,ODlygx8,11/5/2025 19:32,rec7WhBGVftHCMlhK,4,,,,,,,,,,,,,Detractor,2025,2025-11
0QlY9a0,rj5M2M2,11/5/2025 19:39,reciMFVgp1M8nN1QL,6,Customer care is good,Inspect your phones before issuing to customers to ensure are in good conditions.,,,,,,,,,,,Detractor,2025,2025-11
aQy1W72,2EB5ypD,11/5/2025 19:49,recVqg2XKRju1yVCl,10,,,,,,,,,,,,,Promoter,2025,2025-11
BzgYvWA,yPNkR88,11/5/2025 19:50,recSwTkv2L35uKCVq,8,Quality phones and good customer service,Your systems,,,,,,,,,,,Passive,2025,2025-11
GxgV2EQ,2EB5zdV,11/5/2025 20:08,rec8E7S50SflRF9Cj,2,Selfy camera isn't responding as before.im bored with both cameras moreso front one yet have never missed payments,Have a variety of alternatives.,,,,,,,,,,,Detractor,2025,2025-11
81WYvlo,DLdMrZ,11/5/2025 20:14,recqbu97A55hyhwAh,0,I brought back to you but you never returned back neither did you refund me back any money regardless i had done a deposit of 12000 and had paid for few months,Be genuine,,,,,,,,,,,Detractor,2025,2025-11
VLd7Qq6,A7K5XQl,11/5/2025 20:49,recG82nzrTyXWs6LV,10,"Your customer service is brilliant... especially this guy called mofat, you need to give him a raise","Nothing, you're already doing good",,,,,,,,,,,Promoter,2025,2025-11
b5DRjPo,GxKyPAp,11/5/2025 20:51,recxooeY4d7Bxzr7M,7,They allowed me to have their product with loan,U allow us paying daily,,,,,,,,,,,Passive,2025,2025-11
obpNR15,7yKoyA,11/5/2025 20:55,recLW28vqdcodQqNY,5,When you have a problem with phone there is no help,,,,,,,,,,,,Detractor,2025,2025-11
eqpORXq,MeDyW20,11/5/2025 21:09,recyX7h6rDNBLDRI7,8,Great items and better customer service,Security features,,,,,,,,,,,Passive,2025,2025-11
aQyXKJy,22N2Ge,11/5/2025 21:45,recG4W9Rmd9CYLpYd,10,Paying bills on time and lowering the amount of debt i owe,By inviting many people to mophones,,,,,,,,,,,Promoter,2025,2025-11
GxgEQEL,NpDQrvG,11/5/2025 22:41,rec9n3AOxUUFh9c3G,3,I purchased a phone with you guys and i chose the three months payment which i paid but now im looking at my account and what am seeing is wondering whats the meaning of it because it is claimed that i have a balance of ten thousand which is meant to total the whole amount im supposed to pay for 11 months and i had already paid the due amount that is three months plan.......So whats the meaning of it🤔🤔🤔,Payment update,,,,,,,,,,,Detractor,2025,2025-11
b5DRy20,xXj1JAE,11/5/2025 23:28,recuhCYtOnYn63A99,8,,,,,,,,,,,,,Passive,2025,2025-11
GxgEWNk,QKMWdbG,11/6/2025 0:55,rec9MnrFWL9liGbZ3,4,Customer care responses,Be honest,,,,,,,,,,,Detractor,2025,2025-11
jap8lqQ,bax2J1,11/6/2025 2:24,recr5N9W5E1SqM6Xj,10,It's very convenient,Share out about the recent transaction list,,,,,,,,,,,Promoter,2025,2025-11
EkgobJl,b59yDAe,11/6/2025 3:53,recAaCWil4QaP0ktO,10,Good,Good,,,,,,,,,,,Promoter,2025,2025-11
kdp8RVo,44BydXX,11/6/2025 3:58,recoGtUpeGAeyFtg4,10,Reliable gadgets,Noted nothing to he changed,,,,,,,,,,,Promoter,2025,2025-11
PdgZ8ob,jabYYla,11/6/2025 4:15,rec7M05VNQraBOMZQ,5,"Efficiency, terms and overhead costs.",Revisit your terms to charge realistic interests.,,,,,,,,,,,Detractor,2025,2025-11
vGp8p5Q,jjoG21,11/6/2025 5:16,rec1in3IzyJx6yy8e,9,Convince,Allow for an options for Premium accessories.,,,,,,,,,,,Promoter,2025,2025-11
GxgOP9L,pbeGylB,11/6/2025 6:17,recD99L7t995VxabH,10,10,Perfect,,,,,,,,,,,Promoter,2025,2025-11
81Wb70O,rjB1x25,11/6/2025 6:54,recFZqxGnudfO7ID7,9,It’s the best,Get iphone 17 ya kulipa mdogomdogo,,,,,,,,,,,Promoter,2025,2025-11
xXo8kz5,GMdabj,11/6/2025 7:05,recBAntJkRj6Audcy,10,There phone are legit and they gives you a time to make and receive calls,We introduced airtel money and calls on mophones,,,,,,,,,,,Promoter,2025,2025-11
J9gvqEJ,dRdxgq,11/6/2025 7:27,recYTdcNJjJQgB1FT,9,,,,,,,,,,,,,Promoter,2025,2025-11
japA62Y,kMPMeZ,11/6/2025 7:37,rectTVKdRmiH9jPIX,10,,,,,,,,,,,,,Promoter,2025,2025-11
Zjgr67o,D4KEkvE,11/6/2025 8:02,reczG8H0AY6VxGIxN,2,Am so disappointed in the phone that I took. Have been to your shop close to 7 times with just the same issue. am more disappointed in myself for doing this review since nothing will change.,believe when a client complaint that what you gave them is faulty.,,,,,,,,,,,Detractor,2025,2025-11
obpLoDM,7RbgxLz,11/6/2025 8:25,rec7MF6bR6lSJoLxY,5,Payments,Upgrades system to daily payment,,,,,,,,,,,Detractor,2025,2025-11
RGgyRrl,Lep7oy,11/6/2025 8:28,recFogbk0d2x25Bzg,4,Depends with my friends and family needs,I would like for you to start selling accessories eg Phone cases because it is hard to acquire Ex UK cases for a cheap price,,,,,,,,,,,Detractor,2025,2025-11
PdgJ2v5,VLjB02E,11/6/2025 8:50,recpy32cxcpwwQ6xJ,5,5,Communication been trying to check my balance but no feedback,,,,,,,,,,,Detractor,2025,2025-11
eqpWYPJ,NGZl4O,11/6/2025 9:14,recvELUrUeDrPFpwP,6,The phone is fine apart from a few problems that start developing like finger print doesn't work,Keep in touch with customers for more feed you might see a common problem,,,,,,,,,,,Detractor,2025,2025-11
689EVOe,GxKjDJj,11/6/2025 9:26,recfaPjJaKqnzb0ZN,10,Phone is nice,Reduce weekly rate,,,,,,,,,,,Promoter,2025,2025-11
44qVgrY,L46Jd1,11/6/2025 10:45,reckAeNgVLfxBZq0S,10,I have used the phone for 10montgs now and no issues with the phone,None of the above,,,,,,,,,,,Promoter,2025,2025-11
b5DJ9dE,pgKbOb,11/6/2025 11:13,recDSlgMbzzblWF6q,9,They are expensive but their phones are genuine,Include insurance cover on the phones from client side of view,,,,,,,,,,,Promoter,2025,2025-11
b5DJyO7,kd9QD4M,11/6/2025 13:03,rec3F60HEZQdHj8kA,10,Reliable,Grace period,,,,,,,,,,,Promoter,2025,2025-11
1AxeWNl,9qXPDPE,11/6/2025 14:16,recnEFlWp937qyrDO,0,I can't be using a phone with all permissions disabled. I can't download my own music or even connect USB. What's the real use of a smartphone,I am no longer interested in what will be done. I'll just pay and leave,,,,,,,,,,,Detractor,2025,2025-11
pbMEa5J,Y5RXbK5,11/6/2025 17:01,recuzFPeQsrcWQICa,,10,Decentralisation,,,,,,,,,,,,2025,2025-11
5BQRbpo,Y5RBP26,11/7/2025 3:51,recLpwQdyt5xRd7Ti,10,Good service,Ease access of repair center,,,,,,,,,,,Promoter,2025,2025-11
obpWA25,LZzxpgJ,11/7/2025 5:10,recOmNLOMtlsKwI1X,9,,,,,,,,,,,,,Promoter,2025,2025-11
ODgv85M,xXjbZ9o,11/7/2025 6:13,rec6f677EsOmtctvm,10,,,,,,,,,,,,,Promoter,2025,2025-11
b5DPNO1,q4aQPJ2,11/7/2025 6:14,recf2S9uXLUw2q1wZ,7,Because the finger print restrictions,Kindly stop requesting the fingerprint,,,,,,,,,,,Passive,2025,2025-11
b5DbZXg,81zDyB5,11/7/2025 9:00,recMoYSqecKAA8diD,10,I love the service,Pick calls more often,,,,,,,,,,,Promoter,2025,2025-11
D4YgAVZ,aWYpDq,11/7/2025 10:39,recih7pd4MXz4qb7D,10,Perfect services,About weekly payments make even that you can pay a day and still enjoy,,,,,,,,,,,Promoter,2025,2025-11
WOgxggv,xq6GBd,11/7/2025 11:21,recSsLvRLQXTaYzFY,9,You are very affordable and reliable,You could also expand your service to other towns,,,,,,,,,,,Promoter,2025,2025-11
aQo9kDE,A7KgYbB,11/8/2025 17:47,recsYmT1liOZG6BVr,10,Good service,Nothing at the moment,,,,,,,,,,,Promoter,2025,2025-11
QKy1qAY,yPNQaJx,11/8/2025 18:43,rec5PPoQBOWbxG54t,3,"I feel like I'm not the first user of my phone,it freezes and glitch like it's refurbished and I don't appreciate that. Being that we pay almost double the prize I think we deserve the best n not the rest.",I know u r helping us help ourselves and we appreciate. But I think it would be fair and also trustworthy of u to give the best of your products.,,,,,,,,,,,Detractor,2025,2025-11
zxvMbqg,QKMGyjk,11/9/2025 14:20,recQyJFH7Jo2VTn2F,5,You limiting the users from accessing apk apps which could be important,"Improve on how the user can access every site, apps without being limited cuz the user is already paying the loan",,,,,,,,,,,Detractor,2025,2025-11
44drg1A,VLj20Aj,11/10/2025 5:48,recZHIfIiInKC2Qju,7,No one can even know my phone is on loan u dont harrase your customers and reply incase of an issue is very okay excep...,Check on the Microsoft coz your phones with networks it's quite disturbing... except the whatsap customer care,,,,,,,,,,,Passive,2025,2025-11
6852AyJ,NpDGPlb,11/10/2025 8:17,recQFgQjNatxfDNe5,0,You are thieves,Give me back my phone or refund my deposit,,,,,,,,,,,Detractor,2025,2025-11
KYyoDvA,jabd9zQ,11/10/2025 19:06,recqW5ZTH1qxVQBNV,,To achieve the maximum,By giving more loans,,,,,,,,,,,,2025,2025-11
rjWVALM,2Ea8oK9,11/11/2025 3:50,recGog4RSwof7p5HA,10,Very effective customer care services,Be sharing more sale offers whenever you have.,,,,,,,,,,,Promoter,2025,2025-11
9q5OaDX,VLQEWgj,11/11/2025 6:20,reciGnmEsGd2S3n8h,8,Was good,Allow someone to retake another phone after returning,,,,,,,,,,,Passive,2025,2025-11
lbZWZMp,RE9DJl,11/11/2025 11:06,recLaLJRIEuKk40ti,8,Affordable,Time taken to solve an issue.,,,,,,,,,,,Passive,2025,2025-11
yPkqEGp,44JaP6k,11/11/2025 17:09,recsYmT1liOZG6BVr,10,Good service,None at the moment,,,,,,,,,,,Promoter,2025,2025-11
b5GAD5o,XxJ4Y1z,11/13/2025 7:32,rec9rUqQ35kE8pkUR,5,Needs a lot to improve as a company,Honesty regarding phone situation,,,,,,,,,,,Detractor,2025,2025-11
kdYJk6o,2WZVlb,11/15/2025 14:06,recFLn5ZY4fivbBdO,10,Coz I have 0ne and it working perfect,"Gift me 2nd phone 
 Need s24 ultra or i phone 15",,,,,,,,,,,Promoter,2025,2025-11
dWVMDOD,RGMRb9j,11/15/2025 15:57,recPFEra5AQhwsf1T,8,good and fasr services,more phones,,,,,,,,,,,Passive,2025,2025-11
vGbR6gD,WOEMJeR,11/16/2025 9:55,reczlPq05ZWz00PWP,5,The devices are good but they are restricted in terms of access. Can't even set-up my work email,"For full cash purchase, devices should be fully unlocked",,,,,,,,,,,Detractor,2025,2025-11
9qyqEMK,yP2ed7W,11/17/2025 11:57,recMvjgHZj98oHs2Y,9,Reliable,Communication and security support,,,,,,,,,,,Promoter,2025,2025-11
7RzqLO9,NplMEyl,11/17/2025 17:01,recp0Sn6XbelAsTVU,,I want to now my balance,,,,,,,,,,,,,2025,2025-11
9qy9xaQ,LZ76KKl,11/18/2025 4:32,recsA8OMnpu5TPMjb,8,,,,,,,,,,,,,Passive,2025,2025-11
Bzl7ek5,Pd1k77B,11/18/2025 17:30,rec4BvCKIrZtWHxYP,10,They understand you,Increase types of phones,,,,,,,,,,,Promoter,2025,2025-11
0Qyj5gj,aQ5gjvZ,11/20/2025 10:37,reczhO84o7DrVs2OF,5,Am really disappointed with my second phone I got from you guys,Follow up with your clients,,,,,,,,,,,Detractor,2025,2025-11
WOBpBpa,b5jy20E,11/20/2025 10:40,recXBo5ME8YsrRjt3,10,,,,,,,,,,,,,Promoter,2025,2025-11
jaY9XJJ,zxyWOYZ,11/20/2025 10:51,recRO9LtqRfIkyT2b,8,Personal issues,Customer service,,,,,,,,,,,Passive,2025,2025-11
RGaB1Av,D4kPAXR,11/20/2025 10:53,recnMnFLW1F7w7PvC,2,,,,,,,,,,,,,Detractor,2025,2025-11
xX1N7r5,dWa1Kzz,11/20/2025 10:55,recoW5KUEPOqNT2nc,8,Nice phones but considering payments might be expensive,Let me use the phone for a week then I'll share my experience but so far no bad reviews,,,,,,,,,,,Passive,2025,2025-11
ZjKRAXo,5YVN9Q,11/20/2025 10:58,rec1I4Edrs4d5BdhW,10,Effective service delivery,Introduce loans to supplement the phones package,,,,,,,,,,,Promoter,2025,2025-11
OD9Bq67,BzdljgN,11/20/2025 11:03,recb2zYcUnH8cJq2K,6,Biometrics are not working,If the issue can be fixed,,,,,,,,,,,Detractor,2025,2025-11
1Ay2aNb,Bzdl0XQ,11/20/2025 11:17,recB0Q8xhrW1NJDln,1,Service,Tell the truth,,,,,,,,,,,Detractor,2025,2025-11
ZjKRxkv,XxJkNGe,11/20/2025 11:34,reciTf9t034DqJ9HD,10,I got an iPhone 11 and the performance is superb,Check on battery life for your phones,,,,,,,,,,,Promoter,2025,2025-11
7RzJ44P,kde1LBM,11/20/2025 13:29,rec1ONnMGeWkt6FBP,4,"My phone has a problem and please let me know how to go about it . 
 1. Mouth piece isn't functioning properly 
 2. It has developed a black line at the lower part of screen and it's spreading",Help me in this and it's iPhone 11,,,,,,,,,,,Detractor,2025,2025-11
q4MYWJ7,ja6EK0Q,11/20/2025 14:06,recEU6Q0T51DD0GDu,1,Poor service and customer service experience,Quality of products should be checked on,,,,,,,,,,,Detractor,2025,2025-11
VLA96VM,pby6o08,11/20/2025 14:47,recWmMeaFUttrKvku,6,Phones are not insured incase of theft,Insurance of phones,,,,,,,,,,,Detractor,2025,2025-11
q4MY2GY,ja6qyZR,11/20/2025 15:17,rec1R1R2HVLlbHYGn,10,Because when I need them they there for me every time,This is my second phone. And no pressure from them! They are so good 🥰 ! Thank you mophones,,,,,,,,,,,Promoter,2025,2025-11
dW1Q9jz,D4kMWdN,11/20/2025 15:55,recDK57IkHZ8vGGn6,10,The customer service are kind and reply very fast,Make a mophones app for iPhones so that someone can keep track of their payments thanks,,,,,,,,,,,Promoter,2025,2025-11
NpQ88d0,9q9g47p,11/20/2025 16:54,recf0FPG9kUcmlCcL,10,,,,,,,,,,,,,Promoter,2025,2025-11
PdekAEe,ZjEAxl5,11/21/2025 11:21,recEA14B7dcv17DV1,10,Their devices are amazing,Am cool,,,,,,,,,,,Promoter,2025,2025-11
7RzEWEP,D4k7Dej,11/21/2025 14:47,receojS2hcqoPTM15,7,The phone works best and its quality is very good,Fatness in delivery,,,,,,,,,,,Passive,2025,2025-11
pb1zXyV,9L9Nk1,11/21/2025 16:21,recNpOCQmWAA16ufY,3,,,,,,,,,,,,,Detractor,2025,2025-11
kd1z4Dd,ja64ANa,11/21/2025 16:32,rec9pMsXGt8sRWm8h,4,The phone you delivered to me less than a week ago is seriously overheating,Double check the phones,,,,,,,,,,,Detractor,2025,2025-11
kd1zLMo,obe1B91,11/21/2025 17:08,recdbXVZ59qXdnubK,10,Mo.phones are very convenient,Payment methods,,,,,,,,,,,Promoter,2025,2025-11
